"ΠΕΡΙΦΕΡΕΙΑ","ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ","ΕΓΓΕΓΡΑΜΜΕΝΟΙ","ΨΗΦΙΣΑΝΤΕΣ","ΑΚΥΡΑ","ΛΕΥΚΑ","ΑΚΥΡΑ & ΛΕΥΚΑ","ΕΓΚΥΡΑ","ΣΥΡΙΖΑ","ΑΓΑΘΟΠΟΥΛΟΥ ΕΙΡΗΝΗ-ΕΛΕΝΗ του Δημητρίου","ΚΑΠΝΙΔΗΣ ΑΝΑΣΤΑΣΙΟΣ του Παναγιώτη","ΠΕΡΠΕΡΙΔΗΣ ΓΕΩΡΓΙΟΣ του Χαράλαμπου","ΦΟΥΡΑΣ ΠΕΤΡΟΣ του Γεωργίου","ΨΑΡΡΑ ΣΟΦΙΑ του Θεοδώρου","Νέα Δημοκρατία","ΑΝΑΝΙΑΔΟΥ ΑΝΑΣΤΑΣΙΑ (ΝΑΤΑΣΑ) του Σολομώντος","ΓΕΩΡΓΑΝΤΑΣ ΓΕΩΡΓΙΟΣ του Παύλου","ΚΙΛΤΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Βασιλείου","ΞΟΠΛΙΔΟΥ ΑΜΑΛΙΑ του Δημητρίου","ΣΑΧΠΕΚΙΔΗΣ ΝΙΚΟΛΑΟΣ του Αναστασίου","Λαϊκός Σύνδεσμος - Χρυσή Αυγή","ΗΛΙΑΔΟΥ ΧΡΙΣΤΙΝΑ (ΜΠΑΚΑ) του Γεωργίου","ΚΑΛΟΜΟΙΡΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Γρηγορίου","ΠΑΠΑΔΟΠΟΥΛΟΣ ΑΝΤΩΝΙΟΣ (ΤΟΝΗΣ) του Σάββα","ΠΑΠΑΔΟΠΟΥΛΟΥ ΧΡΥΣΗ του Μωϋσή ","ΧΑΤΖΗΣΑΒΒΑΣ ΧΡΗΣΤΟΣ του Κωνσταντίνου","Κίνημα Αλλαγής","ΑΝΑΣΤΑΣΙΑΔΗΣ ΓΕΩΡΓΙΟΣ του Δημητρίου","ΜΠΑΝΤΡΑ ΚΑΛΙΡΟΗ του Κωνσταντίνου","ΠΑΡΑΣΤΑΤΙΔΗΣ ΣΤΕΦΑΝΟΣ του Θεοδώρου","ΣΤΕΦΑΝΙΔΟΥ ΑΛΕΞΑΝΔΡΑ του Ιωάννη","ΦΡΑΓΓΙΔΗΣ ΓΕΩΡΓΙΟΣ του Σταύρου","Κ.Κ.Ε.","ΑΛΤΙΠΑΡΜΑΚΙΔΟΥ ΜΑΡΙΑ (ΡΙΑ) του Μιλτιάδη","ΣΙΔΗΡΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου","ΤΣΑΟΥΣΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Λαζάρου","ΦΑΧΟΥΡΙΔΗΣ ΙΩΑΝΝΗΣ του Αριστοτέλη","ΧΑΤΖΗ ΕΙΡΗΝΗ του Αρέθα","Ένωση Κεντρώων","ΑΝΔΡΙΩΤΗ ΕΥΣΤΡΑΤΙΑ του Γαβριήλ","ΕΛΕΥΘΕΡΙΑΔΗΣ ΧΑΡΑΛΑΜΠΟΣ του Δημητρίου","ΝΙΚΟΛΑΟΥ ΧΡΗΣΤΟΣ του Χαράλαμπου","Ο.Κ.Δ.Ε.","ΚΑΖΑΝΤΖΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου","ΑΝΤ.ΑΡ.ΣΥ.Α.","ΜΑΛΓΑΡΙΝΟΥ ΒΑΣΙΛΙΚΗ του Νικολάου","Ελλήνων Συνέλευσις","ΒΑΡΥΤΙΜΙΔΗΣ ΘΕΟΦΙΛΟΣ του Σάββα","ΜΑΚΕΝΑΤΖΗ ΜΑΡΓΑΡΙΤΑ του Ιωσήφ","ΜΙΧΑΗΛΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου","ΣΑΦΑΡΙΔΟΥ ΖΩΓΙΑ του Γεωργίου","ΣΥΓΚΟΥ ΜΑΛΑΜΑΤΗ του Δημητρίου","Ελληνική Λύση - Κ. Βελόπουλος","ΓΕΩΡΓΙΑΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου","ΚΑΤΣΙΛΟΓΙΑΝΝΗ ΕΛΕΝΗ του Αθανασίου","ΣΑΒΒΙΔΟΥ ΠΑΡΘΕΝΑ του Ιωάννη","ΤΣΑΝΤΗΛΟΓΙΑΝΝΗΣ ΝΙΚΟΛΑΟΣ του Αθανασίου","Κ.Κ.Ε. (μ-λ)","ΧΑΤΖΗΝΙΚΟΛΑΟΥ ΝΙΚΟΛΑΟΣ του Ηλία","Μ-Λ Κ.Κ.Ε.","ΖΑΧΑΡΟΠΟΥΛΟΥ ΙΩΑΝΝΑ του Ευαγγέλου","Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ","ΔΗΜΟΛΑΪΔΗΣ ΟΔΥΣΣΕΥΣ του Θεοδώρου","ΜΟΥΡΑΤΙΔΟΥ ΜΑΡΙΑ του Παναγιώτη","ΠΑΠΑΚΩΝΣΤΑΝΤΙΝΟΥ ΚΩΝΣΤΑΝΤΙΝΟΣ του Σταύρου","Λαϊκή Ενότητα","ΚΟΥΛΙΝΑΣ ΑΝΑΣΤΑΣΙΟΣ του Δημητρίου","ΜΠΙΜΠΑΣΗΣ ΧΡΗΣΤΟΣ του Γεωργίου","ΣΑΜΑΡΑ ΑΡΙΑΔΝΗ του Στεφάνου","ΜέΡΑ25","ΓΕΩΡΓΙΑΔΗΣ ΓΕΩΡΓΙΟΣ του Αλεξίου","ΚΑΣΚΑΡΙΔΟΥ ΜΑΡΙΑ του ΟΔΥΣΣΕΑ","ΚΩΤΣΑΡΗΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου","ΣΠΥΡΛΙΑΔΟΥ ΣΟΦΙΑ του Νικολάου","Δημιουργία ξανά - Θ. Τζήμερος","ΚΑΡΑΚΑΤΣΑΝΙΔΗΣ ΔΗΜΗΤΡΙΟΣ του Νικολάου","ΜΠΡΟΒΑΣ ΤΗΛΕΜΑΧΟΣ του Αθανασίου","ΠΑΠΑΡΙΖΟΥ ΑΘΑΝΑΣΙΑ του Χρήστου","Πλεύση Ελευθερίας - Ζωή Κωνστ.","ΡΑΦΤΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Σπύρου"
"10 - Κιλκίς","41 E.T. Δήμου Κιλκίς","0330","0195","0003","0000","0003","0192","0062","0025","0002","0007","0005","0006","0039","0002","0024","0007","0003","0002","0000","0000","0000","0000","0000","0000","0027","0007","0000","0014","0000","0004","0038","0003","0002","0000","0024","0005","0003","0001","0001","0000","0000","0000","0001","0000","0004","0001","0000","0003","0000","0000","0008","0001","0000","0005","0000","0000","0000","0000","0000","0000","0000","0000","0000","0002","0000","0002","0000","0005","0001","0000","0000","0002","0001","0000","0001","0000","0002","0002"
"10 - Κιλκίς","42 E.T. Δήμου Κιλκίς","0282","0164","0002","0001","0003","0161","0048","0026","0000","0011","0003","0000","0037","0002","0011","0015","0003","0003","0002","0000","0000","0000","0000","0002","0026","0008","0000","0008","0000","0010","0039","0003","0004","0004","0022","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0004","0002","0000","0001","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0003","0000","0001","0000","0000","0000","0000","0000","0000","0001","0000"
"10 - Κιλκίς","43 E.T. Δήμου Κιλκίς","0129","0067","0000","0000","0000","0067","0017","0007","0002","0000","0002","0006","0038","0004","0010","0014","0000","0003","0001","0000","0000","0000","0000","0001","0003","0001","0000","0000","0001","0000","0002","0000","0000","0001","0001","0000","0001","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0002","0000","0000","0002","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0002","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000"
"10 - Κιλκίς","44 E.T. Δήμου Κιλκίς","0552","0310","0002","0004","0006","0304","0085","0043","0006","0013","0011","0003","0118","0008","0055","0026","0006","0013","0012","0000","0000","0002","0000","0007","0056","0005","0000","0016","0001","0031","0007","0000","0000","0000","0004","0000","0001","0000","0000","0000","0000","0000","0000","0000","0002","0000","0000","0000","0000","0000","0009","0002","0001","0002","0000","0000","0000","0000","0000","0003","0000","0000","0000","0000","0000","0000","0000","0008","0000","0001","0001","0004","0001","0000","0000","0000","0002","0000"
"10 - Κιλκίς","45 E.T. Δήμου Κιλκίς","0537","0297","0001","0001","0002","0295","0089","0041","0002","0010","0015","0005","0111","0012","0045","0031","0005","0006","0018","0002","0000","0002","0000","0012","0032","0008","0000","0009","0002","0013","0012","0000","0000","0001","0006","0001","0003","0000","0001","0000","0000","0000","0000","0000","0002","0000","0000","0000","0001","0001","0011","0003","0002","0003","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0012","0000","0001","0000","0003","0001","0001","0000","0000","0004","0000"
"10 - Κιλκίς","46 E.T. Δήμου Κιλκίς","0545","0323","0001","0000","0001","0322","0075","0029","0003","0010","0011","0007","0136","0018","0051","0021","0011","0021","0021","0002","0000","0002","0000","0012","0036","0006","0000","0016","0000","0013","0015","0002","0001","0003","0002","0000","0006","0002","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0015","0004","0000","0006","0000","0000","0000","0000","0000","0001","0000","0001","0000","0000","0000","0000","0000","0010","0002","0000","0002","0003","0004","0000","0000","0002","0003","0002"
"10 - Κιλκίς","47 E.T. Δήμου Κιλκίς","0559","0296","0002","0001","0003","0293","0086","0037","0006","0019","0006","0008","0109","0019","0046","0016","0006","0013","0021","0005","0000","0002","0000","0012","0030","0006","0000","0012","0001","0010","0006","0000","0000","0002","0003","0000","0001","0000","0000","0000","0000","0000","0001","0001","0001","0000","0000","0001","0000","0000","0011","0002","0003","0003","0001","0000","0000","0001","0000","0000","0000","0000","0000","0002","0000","0000","0000","0014","0000","0002","0002","0004","0004","0000","0000","0000","0006","0003"
"10 - Κιλκίς","48 E.T. Δήμου Κιλκίς","0535","0270","0001","0003","0004","0266","0064","0034","0003","0004","0004","0009","0114","0013","0050","0028","0004","0012","0013","0003","0000","0000","0000","0007","0027","0002","0001","0013","0000","0001","0011","0002","0001","0001","0003","0000","0003","0000","0000","0000","0000","0000","0001","0000","0001","0000","0000","0000","0000","0000","0017","0008","0001","0002","0000","0001","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0006","0001","0000","0001","0001","0005","0000","0000","0000","0002","0000"
"10 - Κιλκίς","49 E.T. Δήμου Κιλκίς","0563","0290","0014","0000","0014","0276","0064","0030","0001","0009","0008","0006","0127","0012","0060","0026","0012","0010","0012","0001","0000","0001","0001","0008","0036","0004","0000","0015","0000","0013","0007","0002","0001","0002","0000","0000","0002","0000","0000","0000","0000","0000","0001","0000","0001","0000","0000","0000","0000","0000","0015","0004","0002","0006","0001","0000","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0006","0002","0000","0000","0002","0002","0000","0000","0000","0002","0000"
"10 - Κιλκίς","50 E.T. Δήμου Κιλκίς","0544","0302","0002","0000","0002","0300","0075","0034","0003","0004","0011","0006","0110","0009","0059","0014","0006","0013","0021","0002","0000","0004","0000","0011","0046","0007","0000","0014","0003","0019","0006","0000","0001","0000","0002","0000","0003","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0017","0005","0001","0006","0000","0001","0001","0000","0000","0002","0000","0000","0000","0000","0000","0000","0000","0010","0004","0000","0002","0000","0003","0000","0000","0000","0005","0000"
"10 - Κιλκίς","51 E.T. Δήμου Κιλκίς","0555","0277","0005","0001","0006","0271","0082","0034","0007","0009","0013","0006","0109","0019","0040","0010","0009","0019","0011","0000","0000","0001","0000","0010","0023","0002","0000","0005","0001","0012","0006","0001","0000","0000","0001","0001","0001","0000","0000","0000","0000","0000","0001","0000","0002","0000","0000","0000","0000","0000","0016","0008","0000","0004","0000","0001","0000","0000","0000","0001","0000","0000","0000","0002","0000","0000","0000","0007","0001","0001","0000","0002","0001","0000","0000","0000","0008","0005"
"10 - Κιλκίς","52 E.T. Δήμου Κιλκίς","0568","0281","0002","0004","0006","0275","0080","0034","0009","0008","0007","0006","0101","0006","0037","0025","0009","0013","0017","0004","0000","0003","0000","0008","0026","0002","0000","0014","0001","0008","0007","0001","0001","0000","0005","0000","0003","0000","0000","0000","0000","0000","0002","0000","0000","0000","0000","0000","0000","0000","0018","0008","0000","0004","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0014","0002","0002","0002","0007","0002","0000","0000","0000","0004","0003"
"10 - Κιλκίς","53 E.T. Δήμου Κιλκίς","0569","0351","0005","0002","0007","0344","0069","0036","0004","0002","0008","0006","0137","0009","0055","0032","0011","0020","0017","0001","0000","0002","0000","0013","0040","0002","0000","0024","0000","0013","0015","0002","0000","0001","0005","0000","0010","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0027","0011","0003","0005","0000","0000","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0017","0001","0003","0002","0004","0001","0000","0000","0000","0009","0000"
"10 - Κιλκίς","54 E.T. Δήμου Κιλκίς","0542","0295","0002","0001","0003","0292","0075","0026","0004","0008","0014","0012","0130","0020","0060","0018","0012","0014","0018","0002","0001","0002","0000","0010","0016","0002","0000","0004","0000","0009","0014","0001","0003","0002","0006","0000","0000","0000","0000","0000","0000","0000","0001","0000","0001","0000","0000","0000","0001","0000","0013","0007","0001","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0017","0001","0001","0002","0003","0001","0000","0000","0000","0006","0002"
"10 - Κιλκίς","55 E.T. Δήμου Κιλκίς","0558","0330","0003","0001","0004","0326","0081","0044","0006","0006","0004","0010","0140","0013","0045","0034","0008","0020","0017","0002","0001","0000","0001","0002","0032","0005","0000","0015","0000","0010","0010","0001","0001","0000","0006","0000","0005","0000","0000","0000","0000","0000","0001","0000","0001","0000","0000","0000","0000","0000","0013","0005","0001","0004","0000","0000","0000","0002","0000","0001","0000","0000","0000","0001","0000","0000","0000","0011","0003","0000","0002","0001","0003","0000","0000","0000","0008","0000"
"10 - Κιλκίς","56 E.T. Δήμου Κιλκίς","0562","0317","0004","0002","0006","0311","0068","0021","0006","0017","0006","0010","0138","0019","0053","0031","0009","0018","0020","0003","0000","0002","0000","0011","0032","0004","0000","0011","0001","0013","0012","0001","0000","0003","0003","0000","0005","0001","0002","0000","0000","0000","0001","0000","0001","0000","0000","0000","0000","0000","0017","0003","0003","0005","0001","0000","0000","0000","0000","0005","0000","0000","0000","0000","0000","0000","0000","0009","0001","0003","0001","0000","0001","0000","0000","0000","0002","0000"
"10 - Κιλκίς","57 E.T. Δήμου Κιλκίς","0565","0329","0005","0003","0008","0321","0093","0030","0001","0018","0010","0009","0121","0007","0058","0023","0007","0019","0018","0001","0001","0003","0000","0010","0029","0003","0001","0005","0003","0013","0011","0000","0000","0003","0006","0000","0010","0000","0000","0000","0000","0000","0001","0000","0002","0000","0000","0000","0000","0000","0018","0006","0000","0006","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0011","0002","0001","0003","0001","0001","0000","0000","0000","0006","0000"
"10 - Κιλκίς","58 E.T. Δήμου Κιλκίς","0424","0180","0005","0001","0006","0174","0045","0022","0005","0004","0003","0006","0054","0002","0021","0015","0001","0009","0005","0000","0000","0001","0000","0003","0012","0000","0000","0005","0000","0006","0032","0006","0001","0012","0007","0000","0003","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0016","0008","0001","0004","0001","0001","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0003","0000"
"10 - Κιλκίς","59 E.T. Δήμου Κιλκίς","0404","0251","0001","0002","0003","0248","0067","0026","0013","0015","0006","0003","0093","0009","0033","0027","0009","0008","0009","0001","0001","0000","0001","0004","0034","0010","0000","0013","0003","0008","0008","0003","0001","0002","0002","0000","0003","0001","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0012","0002","0000","0008","0000","0000","0000","0000","0000","0000","0000","0000","0000","0001","0001","0000","0000","0013","0000","0001","0008","0002","0002","0001","0000","0001","0005","0005"
"10 - Κιλκίς","60 E.T. Δήμου Κιλκίς","0229","0245","0007","0000","0007","0238","0085","0025","0017","0011","0004","0004","0069","0006","0028","0011","0003","0005","0021","0002","0004","0000","0000","0011","0026","0004","0000","0013","0001","0005","0012","0001","0000","0004","0004","0000","0002","0000","0000","0000","0000","0000","0001","0000","0002","0000","0000","0000","0000","0000","0010","0004","0000","0001","0000","0000","0000","0000","0000","0002","0000","0000","0000","0000","0000","0000","0000","0005","0003","0000","0000","0000","0001","0000","0000","0000","0002","0000"
"10 - Κιλκίς","61 E.T. Δήμου Κιλκίς","0456","0272","0003","0003","0006","0266","0052","0023","0002","0011","0006","0003","0118","0015","0039","0022","0021","0011","0015","0001","0000","0003","0000","0004","0022","0003","0000","0007","0002","0008","0019","0003","0002","0001","0006","0000","0004","0001","0001","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0013","0004","0002","0002","0001","0000","0000","0001","0000","0001","0000","0000","0000","0001","0000","0000","0000","0016","0001","0000","0008","0004","0002","0001","0000","0000","0002","0002"
"10 - Κιλκίς","62 E.T. Δήμου Κιλκίς","0342","0228","0002","0001","0003","0225","0057","0032","0001","0007","0001","0004","0081","0006","0033","0019","0006","0012","0008","0000","0000","0000","0000","0005","0023","0003","0000","0007","0001","0010","0033","0000","0006","0003","0012","0000","0001","0000","0000","0000","0000","0000","0001","0000","0001","0000","0000","0000","0000","0000","0007","0001","0001","0001","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0009","0000","0001","0002","0001","0000","0000","0000","0000","0003","0000"
"10 - Κιλκίς","63 E.T. Δήμου Κιλκίς","0444","0288","0002","0000","0002","0286","0101","0058","0003","0002","0017","0004","0065","0008","0020","0021","0003","0001","0011","0000","0000","0004","0000","0006","0050","0009","0000","0022","0002","0016","0034","0006","0007","0003","0007","0002","0001","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0008","0005","0001","0001","0001","0001","0000","0003","0000","0001","0000","0000","0000","0000","0000","0000","0000","0004","0001","0000","0000","0002","0001","0000","0000","0000","0005","0000"
"10 - Κιλκίς","64 E.T. Δήμου Κιλκίς","0443","0234","0004","0002","0006","0228","0056","0026","0011","0010","0007","0002","0061","0004","0018","0030","0002","0005","0037","0000","0001","0000","0000","0036","0028","0009","0001","0004","0002","0011","0018","0000","0000","0000","0007","0001","0002","0000","0000","0000","0001","0000","0000","0000","0005","0000","0000","0000","0000","0000","0012","0004","0000","0004","0000","0001","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0004","0000","0000","0000","0000","0000","0000","0000","0000","0002","0000"
"10 - Κιλκίς","65 E.T. Δήμου Κιλκίς","0411","0216","0002","0002","0004","0212","0050","0022","0006","0005","0006","0002","0084","0001","0033","0028","0007","0010","0019","0002","0000","0001","0000","0015","0017","0001","0000","0007","0002","0001","0006","0001","0001","0000","0001","0000","0005","0001","0001","0001","0000","0000","0000","0000","0005","0000","0000","0000","0005","0000","0016","0004","0000","0007","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0008","0003","0000","0002","0001","0002","0000","0000","0000","0000","0000"
"10 - Κιλκίς","66 E.T. Δήμου Κιλκίς","0432","0234","0007","0000","0007","0227","0067","0029","0004","0015","0003","0002","0078","0003","0039","0018","0004","0008","0016","0001","0000","0000","0000","0015","0034","0005","0001","0012","0000","0013","0010","0000","0004","0001","0002","0000","0004","0000","0000","0000","0000","0000","0000","0000","0003","0000","0000","0000","0000","0000","0004","0003","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0006","0000","0003","0001","0001","0001","0000","0000","0000","0004","0000"
"10 - Κιλκίς","67 E.T. Δήμου Κιλκίς","0467","0290","0004","0001","0005","0285","0079","0038","0002","0005","0008","0018","0061","0004","0014","0031","0006","0003","0006","0000","0000","0002","0002","0001","0058","0012","0000","0019","0000","0026","0041","0003","0003","0018","0004","0004","0000","0000","0000","0000","0000","0000","0000","0000","0003","0000","0000","0003","0000","0000","0015","0002","0001","0007","0000","0000","0000","0000","0000","0002","0000","0000","0001","0001","0000","0000","0000","0015","0001","0003","0003","0000","0001","0001","0000","0000","0003","0002"
"10 - Κιλκίς","68 E.T. Δήμου Κιλκίς","0538","0371","0003","0003","0006","0365","0141","0066","0002","0008","0014","0036","0053","0009","0012","0016","0006","0003","0006","0000","0000","0004","0000","0001","0074","0002","0000","0033","0001","0034","0057","0003","0000","0033","0008","0001","0002","0000","0000","0000","0000","0000","0001","0000","0003","0000","0000","0000","0000","0000","0010","0002","0000","0004","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0012","0006","0001","0002","0000","0001","0000","0000","0000","0004","0000"
"10 - Κιλκίς","69 E.T. Δήμου Κιλκίς","0347","0171","0001","0000","0001","0170","0052","0018","0001","0004","0010","0006","0045","0001","0016","0015","0003","0005","0003","0000","0000","0000","0000","0002","0029","0003","0000","0016","0000","0010","0021","0001","0000","0011","0005","0000","0004","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0006","0003","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0007","0003","0001","0000","0001","0001","0000","0000","0000","0001","0000"
"10 - Κιλκίς","70 E.T. Δήμου Κιλκίς","0335","0205","0004","0000","0004","0201","0031","0009","0006","0004","0003","0002","0076","0008","0023","0022","0008","0011","0005","0002","0000","0001","0000","0002","0036","0010","0000","0020","0000","0006","0028","0001","0001","0007","0011","0000","0002","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0012","0005","0001","0003","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0008","0001","0002","0000","0003","0000","0000","0000","0000","0002","0000"
"10 - Κιλκίς","71 E.T. Δήμου Κιλκίς","0315","0190","0001","0001","0002","0188","0053","0027","0002","0004","0011","0001","0067","0005","0023","0021","0007","0007","0011","0002","0000","0004","0000","0002","0025","0005","0000","0006","0003","0009","0012","0003","0001","0003","0001","0001","0001","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0009","0003","0001","0001","0001","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0004","0000","0000","0001","0000","0002","0000","0000","0000","0002","0000"
"10 - Κιλκίς","72 E.T. Δήμου Κιλκίς","0346","0210","0001","0001","0002","0208","0054","0019","0001","0003","0013","0007","0087","0008","0032","0015","0007","0009","0003","0000","0001","0000","0000","0000","0024","0006","0000","0009","0000","0007","0004","0001","0000","0001","0002","0000","0005","0000","0000","0000","0000","0000","0002","0000","0002","0000","0000","0000","0000","0000","0008","0002","0000","0002","0000","0000","0000","0001","0000","0002","0000","0000","0000","0001","0000","0000","0000","0007","0002","0000","0000","0001","0004","0000","0000","0000","0004","0000"
"10 - Κιλκίς","73 E.T. Δήμου Κιλκίς","0327","0201","0000","0001","0001","0200","0046","0024","0002","0010","0000","0002","0058","0002","0020","0014","0007","0006","0009","0000","0001","0001","0001","0002","0046","0036","0000","0001","0000","0008","0018","0003","0000","0001","0009","0001","0002","0000","0002","0000","0000","0000","0000","0000","0002","0000","0001","0000","0000","0000","0008","0006","0001","0000","0000","0000","0000","0001","0000","0001","0001","0000","0000","0001","0000","0000","0001","0005","0001","0001","0001","0000","0002","0000","0000","0000","0001","0000"
"10 - Κιλκίς","74 E.T. Δήμου Κιλκίς","0398","0217","0003","0001","0004","0213","0053","0028","0000","0006","0001","0005","0066","0009","0019","0013","0014","0003","0012","0000","0001","0000","0000","0008","0032","0019","0000","0003","0000","0009","0026","0003","0001","0000","0004","0001","0002","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0014","0004","0000","0003","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0004","0000","0000","0001","0000","0001","0000","0000","0000","0002","0000"
"10 - Κιλκίς","75 E.T. Δήμου Κιλκίς","0338","0235","0005","0003","0008","0227","0031","0010","0004","0002","0002","0001","0120","0012","0051","0025","0011","0013","0017","0000","0000","0006","0002","0007","0032","0003","0000","0011","0002","0012","0006","0000","0000","0000","0002","0000","0008","0003","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0006","0001","0002","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0007","0001","0000","0000","0001","0000","0000","0000","0000","0000","0000"
"10 - Κιλκίς","76 E.T. Δήμου Κιλκίς","0381","0249","0001","0003","0004","0245","0041","0017","0002","0005","0006","0005","0133","0007","0056","0027","0008","0022","0012","0004","0000","0001","0000","0005","0013","0003","0000","0006","0002","0001","0004","0001","0000","0000","0003","0000","0010","0000","0000","0000","0000","0000","0000","0000","0002","0000","0000","0000","0000","0000","0014","0005","0000","0002","0001","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0009","0004","0000","0000","0001","0002","0000","0000","0000","0004","0000"
"10 - Κιλκίς","77 E.T. Δήμου Κιλκίς","0360","0193","0000","0000","0000","0193","0020","0006","0002","0001","0003","0003","0103","0017","0029","0039","0008","0004","0009","0003","0000","0004","0001","0000","0040","0004","0001","0004","0003","0027","0002","0000","0000","0001","0000","0000","0003","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0008","0001","0000","0005","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0006","0001","0001","0000","0000","0001","0000","0000","0000","0000","0000"
"10 - Κιλκίς","78 E.T. Δήμου Κιλκίς","0301","0157","0000","0001","0001","0156","0037","0015","0002","0004","0005","0001","0047","0005","0020","0010","0002","0008","0004","0003","0000","0000","0000","0001","0028","0003","0000","0005","0002","0017","0013","0001","0005","0003","0002","0000","0005","0003","0002","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0013","0003","0000","0005","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0006","0001","0000","0000","0001","0001","0001","0000","0000","0002","0002"
"10 - Κιλκίς","79 E.T. Δήμου Κιλκίς","0268","0129","0001","0000","0001","0128","0051","0016","0004","0007","0001","0004","0039","0004","0013","0007","0004","0007","0007","0001","0000","0001","0000","0003","0012","0000","0000","0002","0001","0009","0002","0001","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0008","0001","0001","0005","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0006","0000","0001","0002","0001","0000","0000","0000","0000","0001","0000"
"10 - Κιλκίς","80 E.T. Δήμου Κιλκίς","0342","0193","0000","0001","0001","0192","0060","0022","0014","0005","0009","0001","0067","0010","0018","0020","0002","0014","0003","0000","0000","0002","0000","0001","0034","0004","0000","0013","0001","0010","0013","0003","0000","0001","0005","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0008","0002","0000","0004","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0006","0000","0000","0002","0000","0000","0000","0000","0000","0000","0000"
